ID,IC50(nM),SMILES
57394761,5.8,COC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC)C3=CN(C(=O)C=C3)CCCC4=CC(=CC=C4)OCC(=O)O
11648347,3.9,COC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC)C3=NC(=C(S3)CC(=O)O)C4=CC=C(C=C4)F
11561470,8.4,COC1=CC=C(C=C1)C(C2=CC=CC=C2)C3=NC(=C(S3)CC(=O)O)C4=CC=C(C=C4)Cl
11697751,3.6,COC1=CC=C(C=C1)C(C2=CC=CC=C2)C3=NC(=C(S3)CC(=O)O)C4=CC=C(C=C4)F
46230188,61.0,COC1=CC=C(C=C1)C(C2=CC=CC=N2)C3=NC(=C(S3)CC(=O)O)C4=CC=C(C=C4)Cl
11416126,251.0,COC1=CC=C(C=C1)C2=C(C=CC(=C2)C(F)(F)F)OCC(=O)O
46230282,370.0,COC1=CC=C(C=C1)C2=C(SC(=N2)C(C3=CC=CC=C3)C4=CC=CC=C4)CC(=O)O
4151303,210.0,COC1=CC=C(C=C1)C2=C(SC(=N2)C3=CC=C(C=C3)Cl)CC(=O)O
4151301,4100.0,COC1=CC=C(C=C1)C2=C(SC(=N2)C3=CC=C(C=C3)OC)CC(=O)O
46230235,470.0,COC1=CC=C(C=C1)C2=C(SC(=N2)C3=CC=C(C=C3)OC4=CC=CC=C4)CC(=O)O
4261307,7000.0,COC1=CC=C(C=C1)C2=C(SC(=N2)C3=CC=CC=C3)CC(=O)O
46230522,360.0,COC1=CC=C(C=C1)C2=C(SC(=N2)CC3=CC=C(C=C3)Cl)CC(=O)O
23800745,1900.0,COC1=CC=C(C=C1)C2=C(SC(=N2)NC3=CC=CC=C3)CC(=O)O
46229808,72.0,COC1=CC=C(C=C1)C2=CC=CC=C2CC3=NC(=C(S3)CC(=O)O)C4=CC=C(C=C4)F
44417473,1580.0,COC1=CC=C(C=C1)C2=CN=NC(=N2)NN=CC3=CC=CC=C3OCC(=O)O
4151295,390.0,COC1=CC=C(C=C1)C2=NC(=C(S2)CC(=O)O)C3=CC=C(C=C3)Br
46230233,820.0,COC1=CC=C(C=C1)C2=NC(=C(S2)CC(=O)O)C3=CC=CC=C3
70688380,210.0,COC1=CC=C(C=C1)CSC2=NC3=CC=CC=C3N2CC(=O)O
16660291,0.25999999999999995,COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=NC(=C(S3)CC(=O)O)C4=CC(=CC=C4)F
46880247,2790.0,COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=NC=C(C(=N3)C4=CC(=CC=C4)F)CC(=O)O
44417446,3.6,COC1=CC=C(C=C1)N2C=C(C=N2)C(=O)C3=C(C=CC(=C3)Br)OCC(=O)O
4100224,940.0,COC1=CC=C(C=C1)NC2=NC(=C(S2)CC(=O)O)C3=CC=CC=C3
46229852,40.0,COC1=CC=CC(=C1)C2=CC=CC=C2CC3=NC(=C(S3)CC(=O)O)C4=CC=C(C=C4)F
24776304,18.0,COC1=CC=CC(=C1)CN2C(=O)CC3(C2=O)C4=C(C=CC(=C4)Cl)N(C3=O)CC(=O)O
70681999,72.0,COC1=CC=CC(=C1)CSC2=NC3=CC=CC=C3N2CC(=O)O
46229853,170.0,COC1=CC=CC=C1C2=CC=CC=C2CC3=NC(=C(S3)CC(=O)O)C4=CC=C(C=C4)F
4151297,350.0,COC1=CC=CC=C1C2=NC(=C(S2)CC(=O)O)C3=CC=C(C=C3)Br
69318939,1100.0,COC1=CC=CC=C1CSC2=NC3=CC=CC=C3N2CC(=O)O
46230336,310.0,COC1=CC=CC=C1NC2=NC(=C(S2)CC(=O)O)C3=CC=C(C=C3)C4=CC=CC=C4
1208785,450.0,COC1=CC=CC=C1NC2=NC(=C(S2)CC(=O)O)C3=CC=C(C=C3)Cl
29264684,1500.0,COC1=CC=CC=C1NC2=NC(=C(S2)CC(=O)O)C3=CC=C(C=C3)F
3145349,49.0,COC1=CC=CC=C1NC2=NC(=C(S2)CC(=O)O)C3=CC=C(C=C3)OC4=CC=CC=C4
46229884,29.0,COC1=NC=CC(=C1)C2=C(SC(=N2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)CC(=O)O
56959565,79.69999999999999,COCC1(CC(=NO1)C2=CC3=C(C=C2)C(=O)N(C(=N3)CCCCC(=O)O)C4=CC=C(C=C4)F)C5=CC=CC=C5
54581776,0.2,CS(=O)(=O)C1=CC(=C(C=C1)C2=C(C=CC(=C2)C(F)(F)F)OCC(=O)O)Cl
54586637,0.6,CS(=O)(=O)C1=CC(=C(C=C1)C2=C(C=CC(=C2)Cl)OCC(=O)O)Cl
46866074,26.0,CS(=O)(=O)C1=CC(=C(C=C1)Cl)C#CC2=C(C=CC(=C2)Cl)OCC(=O)O
56594648,95.0,CS(=O)(=O)C1=CC(=C(C=C1)F)C#CC2=C(C=CC(=C2)Cl)OCC(=O)O
54586635,541.0,CS(=O)(=O)C1=CC(=C(C=C1)OCC(=O)O)C2=CC=CC=C2
54580765,36.0,CS(=O)(=O)C1=CC=C(C=C1)C2=C(C=CC(=C2)C(F)(F)F)OCC(=O)O
66853985,57.0,CS(=O)(=O)C1=CC=C(C=C1)CN(C2=CC(=CC(=C2)C3=NNN=N3)F)C(=O)C4CCCC4
66854102,3.7,CS(=O)(=O)C1=CC=C(C=C1)CN(C2=CC(=CC(=C2)C3=NNN=N3)F)C(=O)CC4=CC=CC=C4
16660134,2.0,CS(=O)(=O)C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=NC(=C(S3)CC(=O)O)C4=CC=C(C=C4)F
53324952,5000.0,CS(=O)(=O)C1=CC=C(C=C1)S(=O)(=O)N2C=C(C3=C2C=CS3)CC(=O)O
44189138,4000.0,CS(=O)(=O)C1=CC=C(C=C1)S(=O)(=O)N2C=C(C3=C2SC=C3)CC(=O)O
46230514,590.0,CS(=O)(=O)C1=CC=CC(=C1)C2=C(SC(=N2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)CC(=O)O
46229750,40.0,CS(=O)(=O)NC1=CC=CC(=C1)C2=C(SC(=N2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)CC(=O)O
